"mean.1","mean.2","mean.3","var.1","var.2","var.3","mse.1","mse.2","mse.3"
245.816228988091,437.634511444597,437.634511444597,49.5424987811029,691.390440445514,691.390440445514,23.821682317246,2.10083298771458,2.10083298771458
374.514516075693,406.128199805738,392.682333041659,857.10702109344,3536.64531051248,3213.16242228318,1.49804584173857,3.53883369026642,3.23457904777353
